ID,面积,周长,暴雨,比降,断层,岩性,最大高程,最小高程,相对高差,主沟长度,面积_T,周长_T,暴雨_T,比降_T,断层_T,岩性_T,最大高程_T,最小高程_T,相对高差_T,主沟长度_T,category
T107,92027370,46025,77,0.68,1,4022,1079,2943,20489,144,1.059300817712814,1.2885530109655887,1.2650417692272733,-2.3886073164032355,-0.3023715784073817,0.8633562226763973,-0.09993270517753763,1.0248526363613344,1.6831027173454673,-1.2225056960345493,1
T108,1276713,5130,74,0.9,1,2520,1102,1418,1898,747,-0.5039540259738746,-0.9398728817014539,0.5699638740474521,1.785289503364133,-0.3023715784073817,-1.0411246797467906,-0.014297376597680236,-1.1834445779419909,-0.9648317885532177,1.9475084290114983,0
T109,9612303,14090,72,0.8,1,3418,1108,2310,5360,431,-0.36036661985199575,-0.4516299180556121,0.10657861059423783,-0.11193632380285247,-0.3023715784073817,0.09750637909210608,0.008042274336195608,0.10822828445706888,-0.4717357066091993,0.2862738294848797,2
T110,4220587,9144,74,0.76,1,2957,1081,1876,3132,599,-0.4532433706261859,-0.7211443933002921,0.5699638740474521,-0.8708266546696475,-0.3023715784073817,-0.48702471013365267,-0.09248615486624569,-0.5202313817774512,-0.7890719488308264,1.169461844423082,0
T111,1843104,6429,73,0.79,1,2572,1073,1499,2091,717,-0.49419747430317373,-0.8690885502532454,0.33827124232084493,-0.30165890651955124,-0.3023715784073817,-0.9751905872527787,-0.12227235611141349,-1.066151414428175,-0.9373426077862635,1.7897962834868193,0
T112,921381,4305,73,0.9,1,2209,1059,1150,1502,766,-0.5100749124608658,-0.9848282885103623,0.33827124232084493,1.785289503364133,-0.3023715784073817,-1.435461271393669,-0.17439820829045713,-1.5715256621605425,-1.0212344599714245,2.047392787843795,0
T113,10406726,15402,74,0.84,1,3328,1062,2266,5975,379,-0.3466820290871475,-0.38013719837889953,0.5699638740474521,0.6469540070639405,-0.3023715784073817,-0.016610319455222098,-0.1632283828235192,0.04451347958536638,-0.38414064872486325,0.012906110575436147,0
T114,1339067,5588,74,0.9,1,2591,1064,1527,2164,706,-0.5028799269453327,-0.9149158194972357,0.5699638740474521,1.785289503364133,-0.3023715784073817,-0.9510992842261206,-0.15578183251222724,-1.0256056295098188,-0.926945145630887,1.731968496794437,0
T115,23047861,21315,72,0.8,3,3708,1076,2632,9044,291,-0.12892806265087886,-0.057929537213959464,0.10657861059423783,-0.11193632380285247,1.209486313629527,0.46521574107794134,-0.11110253064447556,0.5745048110181644,0.05298005476623808,-0.4497161829636222,1
T116,69987945,40733,71,0.74,4,4105,1035,3070,16299,188,0.6796535620095357,1.0001845105622633,-0.1251140211323693,-1.250271820103045,1.9654152596479815,0.9685971780033779,-0.2637568120259605,1.208756732241021,1.0863168758245436,-0.99119454926502,1
T117,96378137,49402,76,0.78,0,4137,1033,3104,19069,163,1.1342463642392948,1.472570476170054,1.0333491375006663,-0.49138148923624997,-1.058300524425836,1.009172004153539,-0.27120336233725245,1.257990899641882,1.4808507137751303,-1.1226213372022524,1
T118,32022356,27424,71,0.79,4,4162,1017,3145,11558,272,0.025665008541894626,0.2749584387807334,-0.1251140211323693,-0.30165890651955124,1.9654152596479815,1.0408710870833524,-0.330775764827588,1.3173615132723322,0.41105155967879226,-0.5496005417959189,1
T119,44688712,31725,71,0.76,4,4103,988,3115,13494,231,0.24385342748480046,0.509325959611176,-0.1251140211323693,-0.8708266546696475,1.9654152596479815,0.9660612513689928,-0.4387507443413213,1.2739196008598077,0.6867979532789135,-0.7651404740129801,1
T120,17775729,22222,75,0.8,0,3700,1032,2668,9763,273,-0.2197448804900664,-0.008505835425256502,0.8016565057740592,-0.11193632380285247,-1.058300524425836,0.455072034540401,-0.2749266374928984,0.6266351059131937,0.15538793544727486,-0.5443434702784296,1
T121,1757616,5453,74,0.8,0,2359,1004,1355,1783,760,-0.49567007554370346,-0.9222721587932389,0.5699638740474521,-0.11193632380285247,-1.058300524425836,-1.2452667738147887,-0.3791783418509857,-1.2746725940082921,-0.9812113522226464,2.0158503587388594,0
T122,3548744,9292,74,0.9,0,2797,997,1800,3575,503,-0.464816419887383,-0.713079665775785,0.5699638740474521,1.785289503364133,-1.058300524425836,-0.6898988408844583,-0.4052412679405075,-0.6302842265558464,-0.7259750209564185,0.6647829787441093,0
T123,45506458,38005,76,0.78,0,4143,987,3156,16973,186,0.257939776142369,0.8515319653808062,1.0333491375006663,-0.49138148923624997,-1.058300524425836,1.0167797840566941,-0.44247401949696724,1.3332902144902579,1.1823153620262388,-1.0017086922999987,1
T124,24377759,27394,71,0.79,5,4140,988,3152,12182,259,-0.10601947378954159,0.2733236967149549,-0.1251140211323693,-0.30165890651955124,2.721344205666436,1.0129758941051166,-0.4387507443413213,1.3274979595019212,0.4999284964589966,-0.6179424715232797,1
T125,26041662,26330,74,0.76,0,3734,967,2767,9755,284,-0.07735737358926632,0.21534484478201116,0.5699638740474521,-0.8708266546696475,-1.058300524425836,0.49818278732494725,-0.5169395226098867,0.7699934168745244,0.15424848753983633,-0.4865156835860473,1
T126,2678351,8001,73,0.83,0,2680,978,1702,2403,708,-0.4798096565001051,-0.7834280660064525,0.33827124232084493,0.4572314243472417,-1.058300524425836,-0.838250548995985,-0.47598349589778105,-0.7721944737700929,-0.8929041393961613,1.7424826398294158,0
T127,59902407,36086,71,0.82,5,4140,970,3170,12768,248,0.5059218596628943,0.7469629645731756,-0.1251140211323693,0.26750884163054295,2.721344205666436,1.0129758941051166,-0.5057696971429488,1.3535631069494358,0.583393055678868,-0.6757702582156621,1
T128,2552216,8208,74,0.72,0,2840,998,1842,3760,490,-0.4819824358080105,-0.772148345752581,0.5699638740474521,-1.6297169855364424,-1.058300524425836,-0.6353764182451793,-0.40151799278486155,-0.5694655491783122,-0.6996252880969028,0.5964410490167483,0
T129,884414,5039,74,0.75,0,2506,964,1542,2052,751,-0.5107116994959896,-0.9448315993009819,0.5699638740474521,-1.0605492373863463,-1.058300524425836,-1.0588761661874861,-0.5281093480768246,-1.0038846733035565,-0.9428974163350263,1.9685367150814554,0
T130,647274,3850,74,0.9,0,2155,975,1180,1620,728,-0.5147966313949605,-1.0096218765080027,0.5699638740474521,1.785289503364133,-1.058300524425836,-1.503931290522066,-0.48715332136471895,-1.528083749748018,-1.0044276033367063,1.8476240701792017,0
T131,2298416,7528,74,0.76,0,2992,963,2029,2699,752,-0.486354349934513,-0.80920249924356,0.5699638740474521,-0.8708266546696475,-1.058300524425836,-0.44264599403191396,-0.5318326232324706,-0.2986776284735766,-0.8507445668209361,1.9737937865989448,0
T132,1925311,7052,74,0.76,0,2782,950,1832,2902,631,-0.4927813909911273,-0.8351404066872454,0.5699638740474521,-0.8708266546696475,-1.058300524425836,-0.7089182906423463,-0.5802352002558683,-0.5839461866491537,-0.8218310761696838,1.3376881329827397,0
T133,85990323,43431,77,0.77,0,4160,952,3208,18188,176,0.9553077087228241,1.1472023136779421,1.2650417692272733,-0.6811040719529488,-1.058300524425836,1.0383351604489672,-0.5727886499445763,1.4085895293386335,1.3553690129684637,-1.0542794074748916,1
T134,1393742,5678,74,0.8,0,2369,950,1419,2008,707,-0.5019381050191446,-0.9100115932999002,0.5699638740474521,-0.11193632380285247,-1.058300524425836,-1.2325871406428635,-0.5802352002558683,-1.1819965141949067,-0.9491643798259382,1.7372255683119264,0
T135,5103266,9988,74,0.8,0,2610,956,1654,2825,585,-0.4380384975400272,-0.675153649849724,0.5699638740474521,-0.11193632380285247,-1.058300524425836,-0.9270079811994625,-0.5578955493219925,-0.841701533630132,-0.8327982622787795,1.0958628431782318,0
T136,83641142,41914,72,0.7,5,4006,957,3049,17075,179,0.9148411303161604,1.0645388565517433,0.10657861059423783,-2.00916215096984,2.721344205666436,0.8430688096013168,-0.5541722741663465,1.178347393552254,1.19684332284608,-1.0385081929224238,1
T137,17358025,21024,73,0.76,3,3460,934,2526,8583,294,-0.22694017607043124,-0.0737865352520108,0.33827124232084493,-0.8708266546696475,1.209486313629527,0.15076083841419255,-0.6398076027462039,0.42101005382724477,-0.012680630899906497,-0.4339449684111543,1
T138,164149532,64304,77,0.69,0,4160,934,3226,26483,122,2.3016644854894124,2.2846013516444215,1.2650417692272733,-2.1988847336865387,-1.058300524425836,1.0383351604489672,-0.6398076027462039,1.434654676786148,2.536834061993777,-1.338161269419314,1
T139,1010571,4314,74,0.9,0,2050,955,1095,1420,771,-0.5085385412199566,-0.9843378658906288,0.5699638740474521,1.785289503364133,-1.058300524425836,-1.6370674388272821,-0.5616188244776384,-1.6511691682501706,-1.0329138010226693,2.0736781454312414,0
T140,3192566,8396,74,0.88,0,2315,921,1394,2801,498,-0.47095187942146255,-0.7619039621403692,0.5699638740474521,1.4058443379307355,-1.058300524425836,-1.3010571597712604,-0.6882101797696015,-1.2181981078720103,-0.836216606001095,0.6384976211566628,0
T141,7070595,12814,74,0.88,1,2903,897,2006,4297,467,-0.404149634472344,-0.5211609472533905,0.5699638740474521,1.4058443379307355,-0.3023715784073817,-0.5554947292620496,-0.7775687835051049,-0.331983094656512,-0.6231398473100923,0.4755284041144945,0
T142,2822746,8846,74,0.82,2,2593,900,1693,3030,559,-0.47732233364629767,-0.7373828311536919,0.5699638740474521,0.26750884163054295,0.45355736761107274,-0.9485633575917355,-0.766398958038167,-0.7852270474938502,-0.8035999096506675,0.9591789837235101,0
T143,173280067,69023,72,0.8,5,3985,900,3085,18572,166,2.4589454742562578,2.541746278591378,0.10657861059423783,-0.11193632380285247,2.721344205666436,0.8164415799402736,-0.766398958038167,1.2304776884472832,1.4100625125255126,-1.1068501226497847,1
T144,3109390,8518,74,0.76,1,2839,880,1959,2858,685,-0.4723846545569471,-0.75525601107287,0.5699638740474521,-0.8708266546696475,-0.3023715784073817,-0.6366443815623718,-0.8408644611510865,-0.40004209076946695,-0.8280980396605957,1.6215699949271618,0
T145,3887000,9076,73,0.82,2,2821,880,1941,2904,668,-0.45898968157069964,-0.7248498086493901,0.33827124232084493,0.26750884163054295,0.45355736761107274,-0.6594677212718375,-0.8408644611510865,-0.4261072382169816,-0.8215462141928241,1.5321997791298436,0
T146,76723792,44585,76,0.8,1,4129,881,3248,19036,171,0.7956840767977919,1.2100853918082213,1.0333491375006663,-0.11193632380285247,-0.3023715784073817,0.9990282976159987,-0.8371411859954405,1.4665120792219994,1.4761504911569465,-1.0805647650623382,1
T147,50126796,34250,71,0.82,5,3698,885,2813,12389,227,0.33752890526536444,0.646916750147532,-0.1251140211323693,0.26750884163054295,2.721344205666436,0.45253610790601595,-0.8222480853728567,0.8366043492403952,0.5294117110639682,-0.7861687600829373,1
T148,100308543,55612,75,0.76,2,4120,860,3260,22029,148,1.2019508461710922,1.810962083786201,0.8016565057740592,-0.8708266546696475,0.45355736761107274,0.9876166277612658,-0.9153299642640059,1.483888844187009,1.902446439527382,-1.201477409964592,1
T149,19078161,20653,72,0.82,3,3700,860,2840,9316,305,-0.19730941611020475,-0.09400284546547144,0.10657861059423783,0.26750884163054295,1.209486313629527,0.455072034540401,-0.9153299642640059,0.8757020704116671,0.09172128361914768,-0.376117181718772,1
T150,34958398,34993,74,0.78,1,3914,864,3050,15073,202,0.07624075123616021,0.6874038619766459,0.5699638740474521,-0.49138148923624997,-0.3023715784073817,0.7264161844196035,-0.9004368636414221,1.179795457299338,0.9116964840095909,-0.9175955480201698,1
T151,4153598,8334,73,0.77,1,2209,899,1310,2799,468,-0.45439731134888206,-0.7652824290763114,0.33827124232084493,-0.6811040719529488,-0.3023715784073817,-1.435461271393669,-0.770122233193813,-1.3398354626270788,-0.8365014679779548,0.4807854756319838,3
T152,575495159,129651,68,0.68,8,3861,797,3064,48452,63,9.387431851747575,5.845451010725317,-0.8201919163121907,-2.3886073164032355,4.989131043721799,0.6592141286083992,-1.1498962990697024,1.2000683497585163,5.665900446808376,-1.6483284889511824,4
T153,110028294,58387,75,0.68,2,4046,861,3185,28864,110,1.3693815660410158,1.9621757248707112,0.8016565057740592,-2.3886073164032355,0.45355736761107274,0.8937873422890182,-0.91160668910836,1.375284063155698,2.875962245445166,-1.4012461276291854,1
T154,58551095,40507,72,0.82,5,3881,860,3021,14843,204,0.4826443970068173,0.9878694536667321,0.10657861059423783,0.26750884163054295,2.721344205666436,0.6845733949522499,-0.9153299642640059,1.1378016086338978,0.8789373566707335,-0.9070814049851913,1
T155,27768802,27643,74,0.78,2,3036,880,2156,12460,173,-0.04760596395787349,0.2868920558609163,0.5699638740474521,-0.49138148923624997,0.45355736761107274,-0.3868556080754424,-0.8408644611510865,-0.11477353259388985,0.5395243112424851,-1.0700506220273596,1
T156,122916594,54587,72,0.8,4,3884,859,3025,14940,202,1.5913931532616699,1.7551083965387693,0.10657861059423783,-0.11193632380285247,1.9654152596479815,0.6883772849038275,-0.9190532394196519,1.1435938636222345,0.8927531625484255,-0.9175955480201698,1
T157,38279961,32404,74,0.81,2,3220,822,2398,13624,176,0.1334574108175943,0.5463256216999625,0.5699638740474521,0.07778625891384627,0.45355736761107274,-0.15355035771201592,-1.056814420178553,0.23565789420047387,0.7053139817747894,-1.0542794074748916,1
T158,106261315,54845,75,0.79,1,3780,817,2963,17952,165,1.304492248845042,1.7691671783044642,0.8016565057740592,-0.30165890651955124,-0.3023715784073817,0.5565090999158039,-1.0754307959567828,1.0538139113030174,1.3217552996990274,-1.112107194167274,1
T159,22237442,23008,72,0.82,2,2936,817,2119,8660,245,-0.14288819769613503,0.034324406698139895,0.10657861059423783,0.26750884163054295,0.45355736761107274,-0.5136519397946959,-1.0754307959567828,-0.16835189123600333,-0.001713444790810764,-0.6915414727681299,3
T160,7669489,13628,73,0.84,1,2500,791,1709,5732,298,-0.3938331918447727,-0.4768049458686008,0.33827124232084493,0.6469540070639405,-0.3023715784073817,-1.0664839460906412,-1.1722359500035782,-0.7620580275405039,-0.4187513789133082,-0.4129166823411971,3
T161,36744547,32480,72,0.8,3,3485,798,2687,12385,217,0.10700863951487687,0.5504669682666012,0.10657861059423783,-0.11193632380285247,1.209486313629527,0.18245992134400593,-1.1461730239140564,0.6541483171077925,0.528841987110249,-0.8387394752578303,1
T162,5138595,9474,72,0.9,1,1840,797,1043,3108,336,-0.4374299264045851,-0.7031622305767288,0.10657861059423783,1.785289503364133,-0.3023715784073817,-1.9033397354377146,-1.1498962990697024,-1.7264684830985462,-0.792490292553142,-0.21314796467660374,3
T163,2229702,6931,73,0.88,2,1856,802,1054,2282,462,-0.4875380052035772,-0.841733866352552,0.33827124232084493,1.4058443379307355,0.45355736761107274,-1.883052322362634,-1.1312799232914725,-1.7105397818806205,-0.9101382889961689,0.449243046527048,3
T164,4169666,10449,73,0.8,1,2436,800,1636,4576,358,-0.45412052680914744,-0.6500331134389279,0.33827124232084493,-0.11193632380285247,-0.3023715784073817,-1.1476335983909636,-1.1387264736027645,-0.8677666810776467,-0.583401601538174,-0.09749239129183915,3
T165,8051892,15091,73,0.82,1,2649,777,1872,5482,341,-0.38724598507677854,-0.39708402446080315,0.33827124232084493,0.26750884163054295,-0.3023715784073817,-0.8775574118289535,-1.224361802182622,-0.5260236367657878,-0.4543591260207619,-0.18686260708915722,3
T166,4581289,12512,73,0.85,1,2572,764,1808,4634,390,-0.4470299814644141,-0.5376173507155605,0.33827124232084493,0.8366765897806392,-0.3023715784073817,-0.9751905872527787,-1.2727643792060195,-0.6186997165791732,-0.5751406042092447,0.07073389726781844,3
T167,68820681,47363,74,0.79,2,3586,860,2726,17851,153,0.6595464778056044,1.3614625070993094,0.5699638740474521,-0.30165890651955124,0.45355736761107274,0.310524216380452,-0.9153299642640059,0.7106228032440743,1.307369769867616,-1.1751920523771455,1
T168,5947046,12887,73,0.83,1,2349,767,1582,4660,339,-0.4235036917809245,-0.5171830748933295,0.33827124232084493,0.4572314243472417,-0.3023715784073817,-1.2579464069867141,-1.2615945537390816,-0.9459621234201906,-0.5714373985100696,-0.19737675012413583,3
T169,8928534,13873,71,0.82,2,2543,808,1735,4302,403,-0.37214510428999603,-0.4634545523314098,-0.1251140211323693,0.26750884163054295,0.45355736761107274,-1.0119615234513624,-1.1089402723575965,-0.724408370116316,-0.6224276923679433,0.13907582699517934,3
T170,29751815,28537,73,0.76,1,3720,839,2881,12269,235,-0.013446931066864544,0.3356073694211153,0.33827124232084493,-0.8708266546696475,-0.3023715784073817,0.48043130088425173,-0.9935187425325714,0.9350726840421172,0.5123199924523905,-0.7441121879430229,1
T171,4882094,10451,71,0.9,1,2450,755,1695,3823,443,-0.44184836748166156,-0.6499241306345427,-0.1251140211323693,1.785289503364133,-0.3023715784073817,-1.129882111950268,-1.3062738556068332,-0.782330919999682,-0.6906521358258245,0.3493586876947513,3
T172,67537729,40956,69,0.78,1,2821,754,2067,14526,142,0.6374465724769022,1.0123360932512169,-0.5884992845855835,-0.49138148923624997,-0.3023715784073817,-0.6594677212718375,-1.3099971307624791,-0.24365120608437899,0.8337867333384823,-1.2330198390695277,1
T173,12448591,20769,73,0.82,2,3143,756,2387,8547,279,-0.3115092220031798,-0.08768184281112795,0.33827124232084493,0.26750884163054295,0.45355736761107274,-0.25118353313584113,-1.3025505804511872,0.21972919298254825,-0.017808146483379826,-0.5128010411734938,3
T174,1381912,5262,71,0.8,1,2028,759,1269,2019,629,-0.5021418865168457,-0.9326800166120286,-0.1251140211323693,-0.11193632380285247,-0.3023715784073817,-1.664962631805518,-1.2913807549842493,-1.399206076257529,-0.9475976389532101,1.327173989947761,0
T175,9329562,15460,72,0.9,2,2557,758,1799,6139,293,-0.3652370665503466,-0.37697669705172776,0.10657861059423783,1.785289503364133,0.45355736761107274,-0.9942100370106668,-1.2951040301398953,-0.6317322903029305,-0.3607819666223736,-0.4392020399286436,3
T176,20475315,19604,70,0.83,3,2645,755,1890,7644,247,-0.1732422872311683,-0.1511643263655259,-0.3568066528589764,0.4572314243472417,1.209486313629527,-0.8826292650977237,-1.3062738556068332,-0.49995848931827314,-0.1464233290355025,-0.6810273297331514,3
T177,41242010,34832,73,0.8,3,3780,754,3026,14749,205,0.18448114551614653,0.6786307462236347,0.33827124232084493,-0.11193632380285247,1.209486313629527,0.5565090999158039,-1.3099971307624791,1.1450419273693186,0.865548843758331,-0.901824333467702,1
T178,51156781,38341,73,0.76,3,3780,770,3010,14070,214,0.35527124557894074,0.8698410765175253,0.33827124232084493,-0.8708266546696475,1.209486313629527,0.5565090999158039,-1.2504247282721437,1.1218729074159721,0.7688382026144868,-0.8545106898102982,1
T179,14584150,22054,71,0.82,3,2622,746,1876,9620,195,-0.2747224585670903,-0.017660390993616035,-0.1251140211323693,0.26750884163054295,1.209486313629527,-0.911792421393152,-1.339783332007647,-0.5202313817774512,0.13502030410181134,-0.954395048642595,3
T180,63710276,42064,72,0.78,2,3438,738,2700,15719,172,0.5715155408014715,1.0727125668806357,0.10657861059423783,-0.49138148923624997,0.45355736761107274,0.12286564543595678,-1.3695695332528148,0.6729731458198864,1.0037069025352512,-1.075307693544849,1
T181,3118387,11498,71,0.8,2,1746,737,1009,3728,271,-0.4722296738185856,-0.5928716325388734,-0.1251140211323693,-0.11193632380285247,0.45355736761107274,-2.022528287253813,-1.3732928084084608,-1.7757026504994071,-0.7041830797266568,-0.5548576133134082,3
T182,25931810,28168,71,0.8,2,3496,881,2615,11606,225,-0.0792496648052811,0.3155000420120399,-0.1251140211323693,-0.11193632380285247,0.45355736761107274,0.19640751783312382,-0.8371411859954405,0.5498877273177339,0.4178882471234233,-0.796682903117916,1
T183,3683300,9492,68,0.85,0,1938,730,1208,3772,320,-0.46249858191572946,-0.7021813853372617,-0.8201919163121907,0.8366765897806392,-1.058300524425836,-1.779079330352846,-1.3993557344979826,-1.4875379648296618,-0.697916116235745,-0.29726110895643254,3
T184,377928964,121885,70,0.65,7,3584,753,2831,42512,67,5.984191351984594,5.42227078129746,-0.3568066528589764,-2.957775064553332,4.233202097703344,0.30798828974606696,-1.3137204059181251,0.8626694966879098,4.819860375535277,-1.6273002028812253,4
T185,1776185,6839,68,0.85,0,1940,731,1209,2780,435,-0.4953502092181912,-0.8467470753542727,-0.8201919163121907,0.8366765897806392,-1.058300524425836,-1.776543403718461,-1.3956324593423366,-1.4860899010825777,-0.8392076567581211,0.3073021155548369,3
T186,221483436,92946,66,0.75,5,3023,719,2304,34277,67,3.289288223965131,3.845344093245337,-1.283577179765405,-1.0605492373863463,2.721344205666436,-0.4033391311989454,-1.4403117612100884,0.09953990197456399,3.6469411858157526,-1.6273002028812253,4
T187,46045216,38257,68,0.8,1,3611,716,2895,15590,186,0.2672203266189893,0.8652637987333455,-0.8201919163121907,-0.11193632380285247,-0.3023715784073817,0.3422232993102654,-1.4514815866770263,0.9553455765012953,0.9853333050278051,-1.0017086922999987,1
T188,32724110,30148,66,0.78,1,2156,718,1438,11901,121,0.03775329942420205,0.4233930183534201,-1.283577179765405,-0.49138148923624997,-0.3023715784073817,-1.5026633272048735,-1.4440350363657344,-1.1544833030003079,0.4599053887102187,-1.343418340936803,3
T189,7169200,12883,66,0.85,1,1700,717,983,3513,280,-0.402451082098649,-0.5174010405020999,-1.283577179765405,0.8366765897806392,-0.3023715784073817,-2.0808545998446695,-1.4477583115213803,-1.813352307923595,-0.734805742239067,-0.5075439696560045,3
T190,7323609,13088,66,0.83,1,1150,717,433,5008,86,-0.39979125984349095,-0.5062303030526135,-1.283577179765405,0.4572314243472417,-0.3023715784073817,-2.778234424300564,-1.4477583115213803,-2.6097873688198763,-0.521871414536494,-1.5274158440489285,3
T191,4822612,11509,66,0.8,0,1962,680,1282,4798,267,-0.44287299394372864,-0.5922722271147547,-1.283577179765405,-0.11193632380285247,-1.058300524425836,-1.7486482107402253,-1.5855194922802813,-1.380381247545435,-0.5517819221067551,-0.5758858993833654,3
T192,1965688,7519,66,0.85,0,1909,670,1239,3067,404,-0.4920858638962266,-0.8096929218632937,-1.283577179765405,0.8366765897806392,-1.058300524425836,-1.8158502665514296,-1.622752243836741,-1.4426479886700532,-0.7983299630787644,0.14433289851266864,3
T193,9155245,17781,68,0.83,0,1970,660,1310,6385,205,-0.3682398205093282,-0.2505021525626654,-0.8201919163121907,0.4572314243472417,-1.058300524425836,-1.738504504202685,-1.6599849953932009,-1.3398354626270788,-0.3257439434686392,-0.901824333467702,3
T194,21107385,27057,68,0.82,1,2163,659,1504,10340,145,-0.16235436066718711,0.2549600941760432,-0.8201919163121907,0.26750884163054295,-0.3023715784073817,-1.4937875839845256,-1.6637082705488468,-1.058911095692754,0.23757061577127794,-1.21724862451706,3
T195,82845345,51955,73,0.78,3,2752,658,2094,18748,112,0.9011328712691616,1.6116870259678033,0.33827124232084493,-0.49138148923624997,1.209486313629527,-0.7469571901581225,-1.6674315457044928,-0.20455348491310701,1.43513036648916,-1.3907319845942068,1
T196,29774013,28883,88,0.82,0,2260,658,1602,10619,151,-0.0130645522261234,0.3544613945797605,3.8136607182199516,0.26750884163054295,-1.058300524425836,-1.3707951422168498,-1.6674315457044928,-0.9170008484785076,0.27730886154319623,-1.1857061954121242,3
T197,35432134,27258,68,0.79,1,2293,658,1635,9994,164,0.08440124418585597,0.26591286601675906,-0.8201919163121907,-0.30165890651955124,-0.3023715784073817,-1.3289523527494962,-1.6674315457044928,-0.8692147448247308,0.18828949377456206,-1.1173642656847633,3
T198,16602244,27193,68,0.8,0,2180,658,1522,10555,144,-0.2399591265449867,0.262370924874239,-0.8201919163121907,-0.11193632380285247,-1.058300524425836,-1.4722322075922527,-1.6674315457044928,-1.0328459482452395,0.2681932782836881,-1.2225056960345493,3
T199,13953579,19401,72,0.78,3,2368,659,1709,6507,263,-0.28558456362092327,-0.16222608101062702,0.10657861059423783,-0.49138148923624997,1.209486313629527,-1.233855103960056,-1.6637082705488468,-0.7620580275405039,-0.30836736288020183,-0.5969141854533225,3
T200,13371995,20438,72,0.84,3,2501,659,1842,8051,229,-0.2956028272353749,-0.10571849693688394,0.10657861059423783,0.6469540070639405,1.209486313629527,-1.0652159827734489,-1.6637082705488468,-0.5694655491783122,-0.08845391674456791,-0.7756546170479588,3
